estado,cuenca,subcuenca,estacion,paso
new,PALMAR,SRIOYI,EMTRINI,POLADELYI
new,PALMAR,SRIOYI,EMTRINI,SARDELYI
new,PALMAR,SRIOYI,FELICIANO,BPORONGOS
new,PALMAR,SRIOYI,FELICIANO,DURAZ
new,PALMAR,SRIOYI,FELICIANO,POLADELYI
new,PALMAR,SRIOYI,FELICIANO,SARDELYI
new,PALMAR,SRIOYI,GONI,BPORONGOS
new,PALMAR,SRIOYI,GONI,DURAZ
new,PALMAR,SRIOYI,GONI,POLADELYI
new,PALMAR,SRIOYI,GONI,SARDELYI
new,PALMAR,SRIOYI,MANSAVI,BPORONGOS
new,PALMAR,SRIOYI,MANSAVI,DURAZ
new,PALMAR,SRIOYI,MANSAVI,POLADELYI
new,PALMAR,SRIOYI,MANSAVI,SARDELYI
new,PALMAR,SRIOYI,NPEREZ,BPORONGOS
new,PALMAR,SRIOYI,NPEREZ,DURAZ
new,PALMAR,SRIOYI,NPEREZ,POLADELYI
new,PALMAR,SRIOYI,NPEREZ,SARDELYI
new,PALMAR,SRIOYI,PANTANO,BPORONGOS
new,PALMAR,SRIOYI,PANTANO,DURAZ
new,PALMAR,SRIOYI,PANTANO,POLADELYI
new,PALMAR,SRIOYI,PANTANO,SARDELYI
new,PALMAR,SRIOYI,PDELBOTE,BPORONGOS
new,PALMAR,SRIOYI,PDELBOTE,DURAZ
new,PALMAR,SRIOYI,PDELBOTE,POLADELYI
new,PALMAR,SRIOYI,PDELBOTE,SARDELYI
new,PALMAR,SRIOYI,PINTOS,BPORONGOS
new,PALMAR,SRIOYI,PINTOS,DURAZ
new,PALMAR,SRIOYI,PINTOS,POLADELYI
new,PALMAR,SRIOYI,PINTOS,SARDELYI
new,PALMAR,SRIOYI,PMACIEL,BPORONGOS
new,PALMAR,SRIOYI,PMACIEL,DURAZ
new,PALMAR,SRIOYI,PMACIEL,POLADELYI
new,PALMAR,SRIOYI,PMACIEL,SARDELYI
new,PALMAR,SRIOYI,POLYI,BPORONGOS
new,PALMAR,SRIOYI,POLYI,DURAZ
new,PALMAR,SRIOYI,POLYI,POLADELYI
new,PALMAR,SRIOYI,POLYI,SARDELYI
new,PALMAR,SRIOYI,PORONGOS,BPORONGOS
new,PALMAR,SRIOYI,PORONGOS,DURAZ
new,PALMAR,SRIOYI,PORONGOS,POLADELYI
new,PALMAR,SRIOYI,PORONGOS,SARDELYI
new,PALMAR,SRIOYI,SARGRAN,BPORONGOS
new,PALMAR,SRIOYI,SARGRAN,DURAZ
new,PALMAR,SRIOYI,SARGRAN,POLADELYI
new,PALMAR,SRIOYI,SARGRAN,SARDELYI
new,PALMAR,SRIOYI,SARYI,BPORONGOS
new,PALMAR,SRIOYI,SARYI,DURAZ
new,PALMAR,SRIOYI,SARYI,POLADELYI
new,PALMAR,SRIOYI,SARYI,SARDELYI
new,PALMAR,SRIOYI,VCARMEN,BPORONGOS
new,PALMAR,SRIOYI,VCARMEN,DURAZ
new,PALMAR,SRIOYI,VCARMEN,POLADELYI
new,PALMAR,SRIOYI,VCARMEN,SARDELYI
